"","event.id","visible","timestamp","location.long","location.lat","behavioural.classification","comments","manually.marked.outlier","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
"154",10212764,"true","2005-02-23 09:04:00.000",31.78015951,-24.44251912,0,44,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"155",10212775,"true","2005-02-23 09:08:00.000",31.78011068,-24.44250081,0,-31.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"156",10212793,"true","2005-02-23 10:04:00.000",31.78011068,-24.44244995,0,40.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"157",10212800,"true","2005-02-23 11:05:00.000",31.78012899,-24.44253947,0,43.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"158",10212852,"true","2005-02-23 12:04:00.000",31.7802592,-24.44244995,0,42.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"159",10212862,"true","2005-02-23 13:05:00.000",31.78024089,-24.44242961,0,38.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"160",10201600,"true","2005-02-23 14:05:00.000",31.7799703,-24.44254964,0,37.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"161",10212878,"true","2005-02-23 15:04:00.000",31.77987061,-24.43873901,0,35.5,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"162",10212893,"true","2005-02-23 16:04:00.000",31.78097941,-24.44267985,0,34,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"163",10212950,"true","2005-02-23 17:04:00.000",31.78168945,-24.4459493,0,32.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"164",10212990,"true","2005-02-23 18:04:00.000",31.77989095,-24.44926961,0,30.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"165",10213001,"true","2005-02-23 19:04:00.000",31.77981974,-24.4555603,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"166",10213008,"true","2005-02-23 20:04:00.000",31.77978923,-24.45540975,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"167",10201602,"true","2005-02-23 21:04:00.000",31.77894084,-24.45664062,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"168",10213017,"true","2005-02-23 22:04:00.000",31.77427979,-24.45612996,0,28.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"169",10213027,"true","2005-02-23 23:04:00.000",31.77460938,-24.45598958,0,26.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"170",10213025,"true","2005-02-24 00:04:00.000",31.77472941,-24.45590007,0,26.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"171",10213053,"true","2005-02-24 01:04:00.000",31.77470093,-24.45587972,0,26.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"172",10213083,"true","2005-02-24 02:04:00.000",31.77475993,-24.45588989,0,25.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"173",10213087,"true","2005-02-24 03:04:00.000",31.77467041,-24.45590007,0,26.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"174",10213085,"true","2005-02-24 04:04:00.000",31.77165934,-24.45552979,0,25.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"175",10213138,"true","2005-02-24 05:04:00.000",31.76998901,-24.44758911,0,29.5,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"176",10213145,"true","2005-02-24 06:04:00.000",31.76291911,-24.43965047,0,30.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"177",10213152,"true","2005-02-24 07:04:00.000",31.7579305,-24.45029093,0,38.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"178",10213158,"true","2005-02-24 08:04:00.000",31.75946045,-24.45220947,0,40,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"179",10213203,"true","2005-02-24 09:04:00.000",31.75948079,-24.45218913,0,42.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"180",10213229,"true","2005-02-24 10:04:00.000",31.75939941,-24.45218099,0,60.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"181",10213238,"true","2005-02-24 11:04:00.000",31.76194051,-24.44508057,0,42.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"182",10213264,"true","2005-02-24 12:05:00.000",31.75432943,-24.43966064,0,40.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"183",10213278,"true","2005-02-24 13:04:00.000",31.75335083,-24.43939006,0,39.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"184",10213287,"true","2005-02-24 14:04:00.000",31.75342,-24.43939006,0,37,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"185",10213300,"true","2005-02-24 15:04:00.000",31.75356038,-24.43945923,0,37.7,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"186",10213301,"true","2005-02-24 16:04:00.000",31.75087077,-24.43940023,0,37,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"187",10213325,"true","2005-02-24 17:04:00.000",31.74972941,-24.44082031,0,33.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"188",10213337,"true","2005-02-24 18:04:00.000",31.74937948,-24.44259033,0,30.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"189",10213354,"true","2005-02-24 19:04:00.000",31.7490092,-24.4426005,0,29.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"190",10213371,"true","2005-02-24 20:04:00.000",31.74899902,-24.44258016,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"191",10213386,"true","2005-02-24 21:04:00.000",31.74901937,-24.44262085,0,28.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"192",10213411,"true","2005-02-24 22:04:00.000",31.74508057,-24.43840942,0,28.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"193",10213447,"true","2005-02-24 23:04:00.000",31.74421997,-24.43927002,0,27.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"194",10213467,"true","2005-02-25 00:04:00.000",31.7418396,-24.43862101,0,26.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"195",10213476,"true","2005-02-25 01:04:00.000",31.74147949,-24.43842977,0,25.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"196",10213503,"true","2005-02-25 02:04:00.000",31.74145915,-24.43848063,0,25.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"197",10213539,"true","2005-02-25 03:04:00.000",31.74148966,-24.43907064,0,26.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"198",10213546,"true","2005-02-25 04:04:00.000",31.74148966,-24.43909098,0,26.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"199",10213548,"true","2005-02-25 05:04:00.000",31.74405924,-24.4381897,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"200",10213550,"true","2005-02-25 06:04:00.000",31.74539998,-24.43948975,0,35.5,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"201",10213573,"true","2005-02-25 07:04:00.000",31.74533081,-24.4392395,0,39.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"202",10213607,"true","2005-02-25 08:05:00.000",31.74531047,-24.43909912,0,-24.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"203",10213613,"true","2005-02-25 09:04:00.000",31.74860026,-24.43935954,0,42.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"204",10213639,"true","2005-02-25 10:04:00.000",31.74932048,-24.43911947,0,41.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"205",10213640,"true","2005-02-25 11:04:00.000",31.74933065,-24.43919067,0,42,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"206",10213654,"true","2005-02-25 12:04:00.000",31.74934082,-24.43907064,0,41.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"207",10213676,"true","2005-02-25 13:04:00.000",31.74934082,-24.4391805,0,40,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"208",10213709,"true","2005-02-25 14:04:00.000",31.74899902,-24.43767904,0,37.7,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"209",10213713,"true","2005-02-25 15:04:00.000",31.75100098,-24.43803914,0,35.5,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"210",10213718,"true","2005-02-25 16:04:00.000",31.75457967,-24.44234009,0,35.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"211",10213719,"true","2005-02-25 17:04:00.000",31.75622965,-24.44499919,0,32.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"212",10213730,"true","2005-02-25 18:04:00.000",31.75587972,-24.44598999,0,31,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"213",10213741,"true","2005-02-25 19:04:00.000",31.7558492,-24.44597982,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"214",10213749,"true","2005-02-25 20:04:00.000",31.75534058,-24.44625041,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"215",10213792,"true","2005-02-25 21:04:00.000",31.75534058,-24.44630941,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"216",10213798,"true","2005-02-25 22:04:00.000",31.75311076,-24.44541016,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"217",10213815,"true","2005-02-25 23:04:00.000",31.7530009,-24.44299927,0,29.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"218",10213821,"true","2005-02-26 00:04:00.000",31.75322062,-24.44302979,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"219",10213850,"true","2005-02-26 01:04:00.000",31.75316976,-24.44305013,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"220",10213860,"true","2005-02-26 02:04:00.000",31.74935913,-24.44005941,0,28.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"221",10213861,"true","2005-02-26 03:04:00.000",31.74556071,-24.43942057,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"222",10213873,"true","2005-02-26 04:04:00.000",31.74342041,-24.44401042,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"223",10213886,"true","2005-02-26 05:04:00.000",31.73743083,-24.44523926,0,31,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"224",10213898,"true","2005-02-26 06:04:00.000",31.73736979,-24.44576009,0,38.9,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"225",10213954,"true","2005-02-26 07:04:00.000",31.73754069,-24.44570923,0,34.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"226",10213968,"true","2005-02-26 08:04:00.000",31.73739014,-24.4456604,0,41.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"227",10213996,"true","2005-02-26 09:04:00.000",31.74677938,-24.43970947,0,40.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"228",10214001,"true","2005-02-26 10:04:00.000",31.74472046,-24.44146932,0,40.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"229",10214004,"true","2005-02-26 11:04:00.000",31.73757935,-24.44258016,0,-38,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"230",10214007,"true","2005-02-26 12:04:00.000",31.73755086,-24.44258016,0,39.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"231",10214019,"true","2005-02-26 13:04:00.000",31.73788045,-24.44263916,0,-9.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"232",10214028,"true","2005-02-26 14:04:00.000",31.73791911,-24.4424703,0,39.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"233",10214036,"true","2005-02-26 15:04:00.000",31.73690999,-24.44053955,0,41.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"234",10214041,"true","2005-02-26 16:04:00.000",31.73815918,-24.44092,0,36.6,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"235",10214056,"true","2005-02-26 17:03:00.000",31.7351298,-24.44570923,0,32.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"236",10214062,"true","2005-02-26 18:04:00.000",31.73628947,-24.44656982,0,30.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"237",10214067,"true","2005-02-26 19:04:00.000",31.73631999,-24.44655965,0,29.2,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"238",10201617,"true","2005-02-26 20:03:00.000",31.73628947,-24.446521,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"239",10214081,"true","2005-02-26 21:03:00.000",31.73378906,-24.44577026,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"240",10214090,"true","2005-02-26 22:04:00.000",31.73395996,-24.44279989,0,28.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"241",10214096,"true","2005-02-26 23:03:00.000",31.73394979,-24.44286092,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"242",10214099,"true","2005-02-27 00:04:00.000",31.73389079,-24.44276937,0,28.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"243",10214106,"true","2005-02-27 01:03:00.000",31.73397013,-24.44281006,0,27.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"244",10214128,"true","2005-02-27 02:03:00.000",31.73399048,-24.44293009,0,27.7,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"245",10214151,"true","2005-02-27 03:04:00.000",31.73403931,-24.44285075,0,28.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"246",10214152,"true","2005-02-27 04:04:00.000",31.73395996,-24.44286906,0,27.7,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"247",10214157,"true","2005-02-27 05:04:00.000",31.72685954,-24.44005941,0,30.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"248",10214205,"true","2005-02-27 06:03:00.000",31.71970011,-24.44022013,0,32.1,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"249",10214217,"true","2005-02-27 07:03:00.000",31.73220011,-24.43881022,0,37,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"250",10214236,"true","2005-02-27 08:05:00.000",31.74630941,-24.43860067,0,37.3,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"251",10214248,"true","2005-02-27 09:03:00.000",31.74707031,-24.4396403,0,42.8,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"252",10214258,"true","2005-02-27 10:04:00.000",31.7488505,-24.43953044,0,38.5,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"253",10214284,"true","2005-02-27 11:04:00.000",31.74886068,-24.4396403,0,37,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"254",10214291,"true","2005-02-27 12:04:00.000",31.74902954,-24.43935954,0,15.4,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"255",10214301,"true","2005-02-27 13:04:00.000",31.74883016,-24.4394694,0,46,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
"256",10214305,"true","2005-02-27 14:04:00.000",31.74840088,-24.43715007,0,40,NA,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
